SKU,Image,Featured Status,Name,Brand Name,Description Trimmed,List Price,Cost,Sell Price,Shippable,Weight,Weight Unit,Dimensions Unit,Length,Width,Height,Health Concerns,,Product Category,Package quantity,Default cart quantity
7695,7695.VegetableGlycerin(4oz).png,,Vegetable Glycerine - 4 fl oz,NOW Foods,"100% PureVersatile Skin CareSoftens &ampamp; MoisturizesMulti-PurposeCondition: &ampnbsp;Rough skin, simple cosmetic applications.Solution: &ampnbsp;Pure Vegetable Glycerine is an outstanding moisturizer and skin cleanser that also provides softening and lubricating benefits.&ampnbsp;It's hypoallergenic and easily soluble in water, making it suitable for use in all of your favorite cosmetic applications.&ampnbsp;100% Pure Vegetable Glycerine has a long shelf life and does not easily oxidize.&ampnbsp;It is an all-natural product derived from Non-GMO palm oil or vegetable oil.Product FAQ's",4.49,2.25,4.49,TRUE,0.39,LB,in,6,6,6,,2,Personal Care,1,1
365,,,"Vitamin D-3 1,000 IU - 180 Softgels",NOW Foods,"Structural Support 1,000 IU - High Potency Helps Maintain Strong Bones Supports Dental Health* A Dietary Supplement NOWÂ® Vitamin D-1000 softgels supply recommended levels of this key vitamin in a highly-absorbable liquid softgel form.&#160; Vitamin D is normally obtained from the diet or produced by the skin from the ultraviolet energy of the sun.&#160; However, it is not abundant in food.&#160; As more people avoid sun exposure, Vitamin D supplementation becomes even more necessary to ensure that your body receives an adequate supply.",8.99,4.49,8.99,TRUE,0.16,LB,in,6,6,6,Aging Well || Brain & Memory Support || Cardiovascular Support || General Health & Wellness || Immune Support || Mood Support || Stress & Anxiety Support,2,Vitamins,1,1
367,,,"Vitamin D-3 2,000 IU - 120 Softgels",NOW Foods,"High Potency Structural Support Helps Maintain Strong Bones Supports Dental Health* A Dietary Supplement NOWÂ® Vitamin D softgels supply this key vitamin in a highly-absorbable liquid softgel form.&#160; Vitamin D is normally obtained from the diet or produced by the skin from the ultraviolet energy of the sun.&#160; However, it is not abundant in food.&#160; As more people avoid sun exposure, Vitamin D supplementation becomes even more necessary to ensure that your body receives an adequate supply. &#160;",8.99,4.49,8.99,TRUE,0.132,LB,in,6,6,6,Aging Well || Brain & Memory Support || Cardiovascular Support || General Health & Wellness || Immune Support || Mood Support || Stress & Anxiety Support,2,Vitamins,1,1
372,,,"Vitamin D-3 5,000 IU - 120 Softgels",NOW Foods,"5,000 IU Structural Support Highest Potency Helps Maintain Strong Bones Supports Dental Health* A Dietary Supplement NOW&ampreg; Vitamin D softgels supply this key vitamin in a highly-absorbable liquid softgel form.&ampnbsp; Vitamin D is normally obtained from the diet or produced by the skin from the ultra-violet energy of the sun.&ampnbsp; However, it is not abundant in food.&ampnbsp; As more people avoid sun exposure, Vitamin D supplementation becomes even more necessary to ensure that your body receives an adequate supply.",13.99,6.99,13.99,TRUE,0.13,LB,in,6,6,6,Aging Well || Brain & Memory Support || Cardiovascular Support || General Health & Wellness || Immune Support || Mood Support || Stress & Anxiety Support,2,Vitamins,1,1
4773,4773.Vitex(90v).png,,Chaste Berry-Vitex Extract 300 mg - 90 Vcaps¨,NOW Foods,"Women's Health 300 mg 0.5% Standardized Extract With Dong Quai Supports Hormonal Balance* A Dietary Supplement Vegetarian Formula Chaste Berry is a traditional herbal remedy derived from the fruit of Vitex agnus castus, a shrub which grows in temperate regions of Asia. In ancient times it was a symbol of chastity, hence its common name, the chaste berry tree. Chaste Berry (Vitex) Extract has been researched due to its reputation for supporting healthy female hormonal levels during menopause. This standardized formula contains a minimum of 0.5% Agnusides, the active component of Chaste Berry, as well as Dong Quai for synergism and additional hormonal support.*",14.99,7.99,14.99,TRUE,0.2,LB,in,6,6,6,Women's Health,2,Herbs & Mushrooms,1,1
1908,,,Water Outª - 100 Vcaps¨,NOW Foods,"Herbal Diuretic with Standardized Uva Ursi, Dandelion, Potassium, Vitamin B-6, and more! Naturally Supports Fluid Balance Healthy Urinary Tract* Vegetarian Formula NOWï¿½ Water Outï¿½ is a synergistic herbal blend that supports urinary tract health.ï¿½ Uva Ursi, Dandelion, Goldenrod and Juniper are herbs that can help to relieve minor, temporary water retention while supporting healthy kidney function.ï¿½ These and other ingredients in Water Outï¿½ are known to act in a gentle manner to maintain water equilibrium, as well as essential electrolytes.*",14.99,7.49,14.99,TRUE,0.27,LB,in,6,6,6,Kidney & Urinary Support,2,Diet/Weight Management,1,1
2720,2720.WheatGrass(100t).png,,Wheat Grass 500 mg - 100 Tabs,NOW Foods,Green Superfood Made with Certified Organic Wheat Grass Vegetarian Formula Wheat Grass tables are a rich source of many nutrients. Wheat Grass is harvested in the spring in its early stage of growth on fertile organic Kansas soil.&#160; The whole leaf vegetable grass is then carefully dehydrated and tableted to ensure preservation of all its fragile nutritional elements. &#160; Product FAQ's &#160;,7.99,3.99,7.99,TRUE,0.19,LB,in,6,6,6,General Health & Wellness,2,Green Foods,1,1
2180,2180.WheyProtein(2lb).png,,Whey Protein Dutch Chocolate - 2 lb,NOW Foods,"No Artificial Ingredients Microfiltered Ion-Exchanged High in Branched Chain Amino Acids Added Glutamine Dutch Chocolate All Natural - No Aspartame, No Sucralose, No Acesulfame-K A Dietary Supplement NOW&ampreg; Whey Protein is a delicious blend of three of the highest quality whey protein concentrates and&ampnbsp;isolates from around the world:&ampnbsp; Micro-Filtered, Ion-Exchanged and&ampnbsp;Enzymatically Hydrolyzed (partially predigested). This blend of specially processed whey proteins is designed to maximize amino acid absorption and Biological Value (BV). Extra L-Glutamine has been added (420 mg per serving) because of its important role in protecting muscle tissue from breaking down under stressful, vigorous physical activity.* Whey protein is considered to have the highest Biological Value of any protein source - superior in essential amino acid content to beef, milk, casein or soy. Since 1968, NOW has earned a valued reputation for producing quality products at reasonable prices.&ampnbsp; Our Quality Assurance and Quality Control teams of certified nutritionists, chemists and technicians thoroughly evaluate all products, processes, packaging and sources.&ampnbsp; Our responsiblity and pledge is to honestly and accurately label quality products that are fresh, potent&ampnbsp;and effective. Read FAQ's Read more about Sports Nutrition from Your Health Professor",34.99,20.99,34.99,TRUE,2.4,LB,in,6,6,6,Fitness || Immune support,2,Sports Nutrition,1,1
2178,2178.WheyProteinStraw(2lb).png,,Whey Protein Strawberry - 2 lb,NOW Foods,"No Artificial Ingredients Mixes Instantly Ultrafiltered &#38; Cross-Flow Microfiltered High in Branched Chain Amino Acids Added Glutamine Strawberry All Natural - No Aspartame, No Sucralose, No Acesulfame-K A Dietary Supplement NOWÂ® Whey Protein is a delicious blend of three of the highest quality whey protein concentrates, isolates and hydrolysates from around the world: Ultrafiltered, Cross-Flow Microfiltered and Enzymatically Hydrolyzed (partially predigested). This blend of specially processed whey proteins is designed to maximize amino acid absorption and Biological Value (BV). &#160;Extra L-Glutamine has been added (380 mg per serving) because of its important role in protecting muscle tissue from breaking down under stressful, vigorous physical activity.* &#160; Whey protein is considered to have the highest Biological Value of any protein source - superior in essential amino acid content to beef, milk, casein or soy. &#160; Since 1968, NOW has earned a valued reputation for producing quality products at reasonable prices.&#160; Our Quality Assurance and Quality Control teams of certified nutritionists, chemists and technicians thoroughly evaluate all products, processes, packaging and sources.&#160; Our responsiblity and pledge is to honestly and accurately label quality products that are fresh, potent and effective. &#160; Product FAQ's &#160; Read more about Sports Nutrition from Your Health Professor &#160; Related Products &#160;",34.99,20.99,34.99,TRUE,2.4,LB,in,6,6,6,Fitness || Immune support,2,Sports Nutrition,1,1
2173,2173.WheyProtein(1lb).png,,Premium Whey Protein (Vanilla) - 1.2 lb.,NOW Foods,"Enhanced Formula with Higher Isolate Content Microfiltered Ion-Exchanged Added Glutamine High in Branched Chain Amino Acids Natural Vanilla All Natural - No Aspartame, No Sucralose, No Acesulfame-K A Dietary Supplement &ampnbsp; NOW&ampreg; Whey Protein is a delicious blend of three of the highest quality whey protein concentrates and isolates from around the world: Micro-Filtered; Ion-Exchanged and Enzymatically Hydrolyzed (partially predigested). &ampnbsp;This blend of specially processed whey proteins is designed to maximize amino acid absorption and Biological Values (BV). &ampnbsp;Extra L-Glutamine has been added (830 mg per serving) because of its important role in protecting muscle tissue from breaking down under stressful, vigorous physical activity.*",27.99,16.79,27.99,TRUE,1.34,LB,in,6,6,6,Fitness || Immune support,2,Sports Nutrition,1,1
2175,2175.WheyProtein(2lb).png,,Premium Whey Protein (Vanilla) - 2 lbs.,NOW Foods,"Enhanced Formula with Higher Isolate Content Microfilitered Ion-Exchanged High in Branch Chain Amino Acids Added Glutamine Natural Vanilla All Natural - No Aspartame, No Sucralose, No Acesulfame-K A Dietary Supplement NOW&ampreg; Whey Protein is a delicious blend of three of the highest quality whey protein concentrates and isolates from around the world:&ampnbsp; Micro-Filtered, Ion-Exchanged and Enzymatically Hydrolyzed (partially predigested).&ampnbsp; This blend of specially processed whey proteins is designed to maximize amino acid absorption and Biological Value (BV).&ampnbsp; Extra L-Glutamine has been added (830 mg per serving) because of its important role in protecting muscle tissue from breaking down under stressful, vigorous physical activity.*&ampnbsp; Whey protein is considered to have the highest Biological Value of any protein source - superior in essential amino acid content to beef, milk, casein or soy. Read FAQ's Read more about Sports Nutrition from Your Health Professor Related Products",39.99,23.99,39.99,TRUE,2.4,LB,in,6,6,6,Fitness || Immune support,2,Sports Nutrition,1,1
2186,2186.WheyProVanilla(5lb).png,,Whey Protein Vanilla - 6 lbs.,NOW Foods,"No Artificial Ingredients Microfiltered Ion-Exchanged High in Branched Chain Amino Acids Added Glutamine Natural Vanilla All Natural - No Aspartame, No Sucralose, No Acesulfame-K A Dietary Supplement NOWÂ® Whey Protein is a delicious blend of three of the highest quality whey protein concentrates and&#160;isolates from around the world:&#160; Micro-Filtered, Ion-Exchanged and&#160;Enzymatically Hydrolyzed (partially predigested). This blend of specially processed whey proteins is designed to maximize amino acid absorption and Biological Value (BV). Extra L-Glutamine has been added (460 mg per serving) because of its important role in protecting muscle tissue from breaking down under stressful, vigorous physical activity.* Whey protein is considered to have the highest Biological Value of any protein source - superior in essential amino acid content to beef, milk, casein or soy. Since 1968, NOW has earned a valued reputation for producing quality products at reasonable prices.&#160; Our Quality Assurance and Quality Control teams of certified nutritionists, chemists and technicians thoroughly evaluate all products, processes, packaging and sources.&#160; Our responsibility and pledge is to honestly and accurately label quality products that are fresh, potent and effective. Read FAQ's",82.99,49.79,82.99,TRUE,5.75,LB,in,6,6,6,Fitness || Immune support,2,Sports Nutrition,1,1
3365,,,Wrinkle Rescueª Moisturizer - 2 oz.,NOW Foods,"Restorative Lift &ampamp; ToningParaben&ampnbsp;FreeMature SkinCondition: &ampnbsp;Skin in need of firming, toning and moisture due to the natural aging process and damage caused by environmental factors.Solution: &ampnbsp;Wrinkle Rescue&amptrade; is formulated with 1% Sepilift&ampreg; DPHP which has been proven to decrease the appearance of fine lines and wrinkles, to naturally moisturize and re-establish skin's supple glow, over a 4-6 week period. &ampnbsp;In combination with Blue Green Algae, L-Carnosine, Collagen and natural oils, this formula will help you get&ampnbsp;toned and tightened within weeks.Online Seminar - Women's Health Issues: Listen to a seminar&ampnbsp;on women's health issues and the supplements that address some of the most common concerns for women today.&ampnbsp; Presented by Dr. Hyla Cass.",14.99,7.49,14.99,TRUE,0.21,LB,in,6,6,6,,2,Personal Care,1,1
6983,6983.Xylitol(16oz).png,,Xylitol - 1 lb.,NOW Foods,"100% Pure Natural Sweetener Non-GMO Xylitol is a sugar alcohol that is naturally present in small amounts in various fruits and vegetables. &ampnbsp;It was originally extracted from birch trees in Finland. &ampnbsp;NOW Xylitol is derived from non-GMO corn. &ampnbsp;It is comparable to xylitol derived from other sources, such as birch. It resembles sugar in consistency and taste, but has a third fewer calories and is a great sugar alternative for diabetics. &ampnbsp;Xylitol may also inhibit cavities by denying plaque bacteria the fuel (sugar) it needs to erode tooth enamel. &ampnbsp;It can be used as a sugar substitute in most sugar-free recipes. Product FAQ's Read more about Xylitol from Your Health Professor The Xylitol Revolution: Sweet Versatality",6.99,4.66,6.99,TRUE,1.11,LB,in,6,6,6,,2,Healthy Foods,1,1
6986,6986.Xylitol(2.5lb).png,,Xylitol - 2.5 lbs.,NOW Foods,"100% Pure Natural Sweetener Non-GMO Xylitol is a sugar alcohol that is naturally present in small amounts in various fruits and vegetables. &ampnbsp;it was originally extracted from birch trees in Finland. &ampnbsp;NOW Xylitol is derived from Non-GMO corn. &ampnbsp;It is comparable to xylitol derived from other sources, such as birch. It resembles sugar in consistency and taste, but has a third fewer calories and is a great sugar alternative for diabetics. &ampnbsp;Xylitol may also inhibit cavities by denying plaque bacteria the fuel (sugar) it needs to erode tooth enamel. &ampnbsp;It can be used as a sugar substitute in most sugar-free recipes. Product FAQ's Read more about Xylitol from Your Health Professor Related Products The Xylitol Revolution: Sweet Versatality",14.99,9.99,14.99,TRUE,2.9,LB,in,6,6,6,,2,Healthy Foods,1,1
